phase(getData("loopGain" ?result "stb")) X,phase(getData("loopGain" ?result "stb")) Y
1,179.9996257757218
1.011579454259899,179.9996214424089
1.023292992280754,179.9996170589185
1.035142166679344,179.9996126246698
1.0471285480509,179.9996081390749
1.059253725177289,179.9996036015392
1.071519305237607,179.9995990114614
1.083926914021204,179.9995943682329
1.096478196143186,179.9995896712385
1.109174815262402,179.9995849198553
1.122018454301964,179.9995801134538
1.135010815672316,179.9995752513967
1.148153621496884,179.9995703330397
1.161448613840344,179.9995653577308
1.174897554939531,179.9995603248105
1.18850222743702,179.9995552336117
1.202264434617414,179.9995500834597
1.216186000646369,179.9995448736717
1.230268770812383,179.9995396035572
1.244514611771387,179.9995342724177
1.258925411794169,179.9995288795464
1.273503081016663,179.9995234242287
1.288249551693136,179.9995179057413
1.303166778452301,179.9995123233529
1.318256738556409,179.9995066763235
1.333521432163326,179.9995009639046
1.348962882591656,179.9994951853389
1.364583136588927,179.9994893398606
1.380384264602887,179.9994834266949
1.39636836105594,179.999477445058
1.412537544622757,179.9994713941569
1.428893958511106,179.9994652731897
1.445439770745931,179.9994590813451
1.462177174456721,179.9994528178023
1.479108388168211,179.999446481731
1.496235656094437,179.9994400722915
1.513561248436212,179.9994335886343
1.531087461682034,179.9994270298998
1.548816618912485,179.9994203952187
1.566751070108153,179.9994136837117
1.584893192461118,179.999406894489
1.603245390690046,179.9994000266508
1.621810097358934,179.9993930792869
1.640589773199544,179.9993860514763
1.659586907437565,179.9993789422874
1.678804018122565,179.9993717507781
1.698243652461749,179.9993644759949
1.717908387157593,179.9993571169738
1.737800828749381,179.9993496727392
1.757923613958698,179.9993421423044
1.778279410038929,179.9993345246713
1.798870915128794,179.9993268188302
1.81970085860999,179.9993190237596
1.840772001468962,179.9993111384264
1.862087136662874,179.9993031617853
1.883649089489807,179.9992950927791
1.905460717963254,179.9992869303381
1.927524913190943,179.9992786733806
1.949844599758053,179.999270320812
1.972422736114861,179.9992618715252
1.995262314968888,179.9992533244003
2.018366363681569,179.9992446783044
2.041737944669538,179.9992359320914
2.065380155810538,179.999227084602
2.089296130854049,179.9992181346635
2.113489039836656,179.9992090810896
2.137962089502242,179.9991999226802
2.16271852372703,179.9991906582215
2.187761623949563,179.9991812864854
2.213094709605648,179.9991718062297
2.238721138568351,179.9991622161978
2.264644307593071,179.9991525151186
2.290867652767784,179.9991427017062
2.31739464996849,179.9991327746598
2.344228815319934,179.9991227326636
2.371373705661667,179.9991125743867
2.398832919019502,179.9991022984823
2.426610095082428,179.9990919035887
2.454708915685043,179.9990813883278
2.483133105295583,179.999070751306
2.511886431509593,179.9990599911133
2.540972705549319,179.9990491063233
2.570395782768878,179.9990380954935
2.600159563165286,179.9990269571643
2.630267991895396,179.9990156898592
2.660725059798824,179.999004292085
2.691534803926931,179.9989927623307
2.722701308077928,179.9989810990682
2.754228703338182,179.9989693007515
2.786121168629787,179.9989573658167
2.818382931264471,179.9989452926819
2.851018267503926,179.9989330797467
2.884031503126623,179.9989207253925
2.917427014001185,179.9989082279815
2.951209226666404,179.9988955858574
2.985382618917978,179.9988827973443
3.019951720402035,179.9988698607472
3.054921113215533,179.9988567743515
3.09029543251361,179.9988435364224
3.126079367123975,179.9988301452053
3.1622776601684,179.9988165989252
3.198895109691419,179.9988028957866
3.235936569296304,179.9987890339731
3.273406948788404,179.9987750116474
3.311311214825934,179.9987608269508
3.3496543915783,179.9987464780032
3.38844156139205,179.9987319629026
3.427677865464528,179.998717279725
3.467368504525342,179.9987024265242
3.507518739525706,179.9986874013315
3.548133892335781,179.9986722021553
3.589219346450079,179.9986568269809
3.630780547701041,179.9986412737704
3.672823004980875,179.9986255404621
3.715352290971754,179.9986096249708
3.758374042884471,179.9985935251867
3.801893963205642,179.998577238976
3.845917820453566,179.9985607641798
3.890451449942837,179.9985440986144
3.935500754557806,179.998527240071
3.981071705535005,179.9985101863147
4.027170343254624,179.9984929350853
4.073802778041161,179.9984754840961
4.120975190973336,179.9984578310339
4.168693834703389,179.9984399735589
4.216965034285859,179.9984219093041
4.265795188015963,179.9984036358751
4.31519076827769,179.9983851508497
4.365158322401698,179.9983664517778
4.415704473533165,179.9983475361809
4.466835921509672,179.9983284015518
4.518559443749265,179.998309045354
4.570881896148792,179.998289465022
4.623810213992646,179.9982696579605
4.677351412872025,179.998249621544
4.731512589614849,179.9982293531168
4.786300923226428,179.9982088499922
4.841723675841039,179.9981881094526
4.897788193684509,179.9981671287489
4.95450190804795,179.9981459051001
5.011872336272772,179.998124435693
5.069907082747093,179.9981027176819
5.128613839913699,179.9980807481881
5.188000389289662,179.9980585242996
5.248074602497778,179.9980360430705
5.308844442309936,179.9980133015211
5.370317963702581,179.9979902966369
5.432503314924387,179.9979670253688
5.495408738576301,179.9979434846321
5.559042572704092,179.9979196713064
5.623413251903548,179.9978955822355
5.688529308438473,179.9978712142263
5.754399373371629,179.9978465640488
5.821032177708775,179.9978216284357
5.888436553555951,179.9977964040819
5.956621435290167,179.9977708876438
6.025595860743641,179.9977450757392
6.095368972401756,179.9977189649469
6.165950018614887,179.9976925518059
6.237348354824259,179.9976658328151
6.309573444802,179.997638804433
6.382634861905555,179.9976114630769
6.456542290346625,179.9975838051229
6.531305526474794,179.9975558269049
6.606934480076032,179.9975275247144
6.683439175686219,179.9974988947999
6.760829753919892,179.9974699333667
6.839116472814369,179.9974406365759
6.918309709189442,179.9974110005442
6.998419960022813,179.9973810213435
7.079457843841459,179.997350695
7.161434102129101,179.9973200174939
7.244359600749983,179.9972889847591
7.328245331389125,179.9972575926822
7.413102413009261,179.9972258371021
7.498942093324645,179.9971937138098
7.585775750291926,179.9971612185473
7.67361489361828,179.9971283470074
7.762471166287009,179.9970950948329
7.852356346100811,179.9970614576165
7.943282347242909,179.9970274308994
8.035261221856269,179.9969930101716
8.128305161641091,179.9969581908704
8.222426499470812,179.9969229683808
8.317637711026812,179.996887338034
8.413951416452054,179.9968512951072
8.511380382023869,179.996814834823
8.609937521846113,179.9967779523486
8.709635899560915,179.9967406427953
8.810488730080252,179.9967029012177
8.912509381337568,179.9966647226132
9.015711376059683,179.9966261019214
9.120108393559214,179.996587034023
9.22571427154775,179.9965475137397
9.332543007970031,179.996507535833
9.440608762859357,179.996467095004
9.549925860214485,179.9964261858923
9.660508789898261,179.9963848030755
9.772372209558236,179.9963429410681
9.885530946569521,179.9963005943217
10.00000000000014,179.9962577572229
10.11579454259912,179.996214424094
10.23292992280768,179.9961705891911
10.35142166679358,179.9961262467039
10.47128548050914,179.9960813907549
10.59253725177304,179.9960360153985
10.71519305237621,179.9959901146203
10.83926914021219,179.9959436823361
10.96478196143201,179.9958967123915
11.09174815262417,179.9958491985604
11.2201845430198,179.9958011345452
11.35010815672332,179.9957525139749
11.481536214969,179.995703330405
11.6144861384036,179.9956535773161
11.74897554939547,179.9956032481136
11.88502227437036,179.9955523361265
12.02264434617431,179.9955008346063
12.16186000646386,179.9954487367266
12.302687708124,179.995396035582
12.44514611771404,179.9953427241868
12.58925411794186,179.9952887954747
12.73503081016681,179.9952342422977
12.88249551693154,179.9951790574246
13.03166778452319,179.9951232335409
13.18256738556427,179.995066763247
13.33521432163345,179.9950096390579
13.48962882591675,179.994951853402
13.64583136588946,179.9948933986197
13.80384264602906,179.9948342669629
13.9636836105596,179.9947744505938
14.12537544622777,179.9947139415838
14.28893958511125,179.9946527319125
14.4543977074595,179.9945908134666
14.62177174456741,179.9945281780389
14.79108388168231,179.9944648173272
14.96235656094458,179.9944007229331
15.13561248436233,179.9943358863608
15.31087461682055,179.9942702990164
15.48816618912507,179.9942039522064
15.66751070108175,179.9941368371366
15.8489319246114,179.9940689449108
16.03245390690068,179.9940002665302
16.21810097358957,179.9939307928915
16.40589773199567,179.9938605147859
16.59586907437589,179.9937894228982
16.78804018122589,179.9937175078053
16.98243652461773,179.9936447599749
17.17908387157618,179.9935711697644
17.37800828749405,179.9934967274193
17.57923613958723,179.9934214230726
17.78279410038954,179.9933452467426
17.98870915128819,179.9932681883324
18.19700858610015,179.9931902376278
18.40772001468988,179.9931113842967
18.620871366629,179.993031617887
18.83649089489834,179.9929509278259
19.05460717963281,179.9928693034179
19.2752491319097,179.9927867338438
19.4984459975808,179.9927032081592
19.72422736114889,179.9926187152928
19.95262314968916,179.9925332440451
20.18366363681598,179.9924467830871
20.41737944669567,179.9923593209583
20.65380155810567,179.9922708460659
20.89296130854078,179.9921813466826
21.13489039836686,179.9920908109453
21.37962089502272,179.9919992268536
21.62718523727061,179.9919065822681
21.87761623949594,179.9918128649089
22.13094709605679,179.991718062354
22.38721138568382,179.9916221620371
22.64644307593103,179.9915251512471
22.90867652767817,179.991427017125
23.17394649968523,179.9913277466634
23.44228815319967,179.9912273267041
23.71373705661701,179.9911257439366
23.98832919019537,179.9910229848961
24.26610095082463,179.990919035962
24.54708915685078,179.9908138833561
24.83133105295619,179.9907075131405
25.11886431509629,179.9905999112159
25.40972705549355,179.9904910633197
25.70395782768914,179.9903809550244
26.00159563165323,179.9902695717352
26.30267991895434,179.9901568986884
26.60725059798863,179.9900429209493
26.9153480392697,179.9899276234102
27.22701308077967,179.9898109907887
27.54228703338222,179.9896930076251
27.86121168629827,179.9895736582809
28.18382931264512,179.9894529269366
28.51018267503968,179.9893307975893
28.84031503126666,179.9892072540509
29.17427014001227,179.9890822799459
29.51209226666447,179.988955858709
29.85382618918022,179.9888279735833
30.19951720402079,179.9886986076177
30.54921113215577,179.988567743665
30.90295432513656,179.9884353643793
31.26079367124021,179.9883014522138
31.62277660168446,179.9881659894186
31.98895109691466,179.9880289580384
32.35936569296351,179.9878903399096
32.73406948788452,179.9877501166588
33.11311214825982,179.9876082696993
33.49654391578348,179.9874647802297
33.88441561392099,179.9873196292304
34.27677865464577,179.9871727974619
34.67368504525391,179.9870242654619
35.07518739525756,179.9868740135426
35.48133892335832,179.9867220217882
35.8921934645013,179.9865682700524
36.30780547701093,179.9864127379557
36.72823004980928,179.9862554048823
37.15352290971808,179.986096249978
37.58374042884525,179.985935252147
38.01893963205697,179.9857723900492
38.45917820453622,179.9856076420975
38.90451449942894,179.9854409864546
39.35500754557864,179.9852724010306
39.81071705535063,179.9851018634796
40.27170343254683,179.9849293511971
40.7380277804122,179.9847548413168
41.20975190973397,179.9845783107077
41.6869383470345,179.9843997359707
42.1696503428592,179.984219093436
42.65795188016025,179.9840363591597
43.15190768277753,179.9838515089205
43.65158322401761,179.9836645182167
44.15704473533228,179.983475362263
44.66835921509736,179.983284015987
45.1855944374933,179.9830904540259
45.70881896148858,179.9828946507232
46.23810213992712,179.9826965801257
46.77351412872093,179.9824962159791
47.31512589614917,179.9822935317255
47.86300923226497,179.9820885004993
48.41723675841109,179.9818810951238
48.97788193684579,179.9816712881079
49.54501908048021,179.9814590516416
50.11872336272843,179.9812443575934
50.69907082747166,179.9810271775058
51.28613839913773,179.9808074825919
51.88000389289737,179.9805852437314
52.48074602497854,179.9803604314667
53.08844442310013,179.9801330159993
53.70317963702659,179.9799029671856
54.32503314924465,179.9796702545327
54.95408738576381,179.9794348471951
55.59042572704173,179.9791967139696
56.23413251903629,179.9789558232922
56.88529308438555,179.9787121432328
57.54399373371712,179.9784656414922
58.21032177708859,179.9782162853967
58.88436553556037,179.9779640418946
59.56621435290254,179.9777088775512
60.25595860743729,179.977450758545
60.95368972401845,179.9771896506624
61.65950018614978,179.976925519294
62.37348354824351,179.9766583294295
63.09573444802093,179.9763880456532
63.8263486190565,179.9761146321393
64.56542290346721,179.9758380526473
65.31305526474891,179.9755582705169
66.0693448007613,179.9752752486632
66.83439175686318,179.9749889495722
67.60829753919992,179.9746993352953
68.3911647281447,179.9744063674443
69.18309709189545,179.9741100071869
69.98419960022918,179.9738102152409
70.79457843841564,179.9735069518692
71.61434102129208,179.9732001768746
72.44359600750091,179.9728898495946
73.28245331389235,179.9725759288957
74.13102413009372,179.9722583731681
74.98942093324759,179.9719371403202
75.85775750292041,179.971612187773
76.73614893618395,179.9712834724545
77.62471166287126,179.970950950794
78.5235634610093,179.9706145787161
79.4328234724303,179.9702743116351
80.35261221856391,179.9699301044492
81.28305161641214,179.9695819115341
82.22426499470936,179.9692296867375
83.17637711026937,179.9688733833722
84.13951416452181,179.9685129542108
85.11380382023998,179.968148351479
86.09937521846243,179.9677795268492
87.09635899561046,179.9674064314342
88.10488730080384,179.9670290157807
89.12509381337702,179.9666472298628
90.15711376059819,179.9662610230753
91.20108393559352,179.9658703442271
92.25714271547889,179.9654751415343
93.32543007970172,179.9650753626134
94.40608762859499,179.9646709544742
95.49925860214628,179.964261863513
96.60508789898407,179.9638480355054
97.72372209558384,179.9634294155992
98.85530946569669,179.9630059483069
100.0000000000028,179.9625775774986
101.1579454259927,179.9621442463944
102.3292992280783,179.9617058975569
103.5142166679373,179.9612624728836
104.712854805093,179.9608139135993
105.9253725177319,179.9603601602482
107.1519305237637,179.959901152686
108.3926914021235,179.9594368300719
109.6478196143217,179.9589671308609
110.9174815262433,179.9584919927948
112.2018454301996,179.9580113528951
113.5010815672348,179.9575251474537
114.8153621496916,179.9570333120248
116.1448613840377,179.9565357814165
117.4897554939564,179.9560324896819
118.8502227437053,179.9555233701107
120.2264434617448,179.9550083552198
121.6186000646404,179.9544873767449
123.0268770812418,179.9539603656313
124.4514611771422,179.9534272520245
125.8925411794204,179.9528879652613
127.3503081016699,179.9523424338603
128.8249551693172,179.951790585512
130.3166778452338,179.9512323470701
131.8256738556446,179.9506676445413
133.3521432163364,179.950096403075
134.8962882591694,179.9495185469544
136.4583136588965,179.9489339995858
138.0384264602926,179.9483426834884
139.636836105598,179.9477445202845
141.2537544622797,179.9471394306888
142.8893958511146,179.9465273344978
144.5439770745971,179.9459081505794
146.2177174456763,179.9452817968618
147.9108388168252,179.9446481903236
149.6235656094479,179.944007246981
151.3561248436255,179.9433588818786
153.1087461682077,179.942703009077
154.8816618912529,179.9420395416415
156.6751070108197,179.941368391631
158.4893192461163,179.940689470086
160.3245390690091,179.9400026870171
162.181009735898,179.9393079513924
164.058977319959,179.9386051711266
165.9586907437613,179.9378942530678
167.8804018122613,179.9371751029851
169.8243652461798,179.9364476255572
171.7908387157642,179.9357117243584
173.780082874943,179.934967301847
175.7923613958748,179.9342142593515
177.8279410038979,179.9334524970581
179.8870915128845,179.9326819139969
181.9700858610041,179.9319024080292
184.0772001469014,179.9311138758335
186.2087136662927,179.9303162128918
188.3649089489861,179.9295093134761
190.5460717963308,179.9286930706339
192.7524913190998,179.9278673761746
194.9844599758108,179.9270321206545
197.2422736114917,179.9261871933628
199.5262314968944,179.925332482307
201.8366363681626,179.9244678741973
204.1737944669595,179.9235932544327
206.5380155810597,179.9227085070846
208.9296130854108,179.9218135148827
211.3489039836716,179.9209081591984
213.7962089502302,179.9199923200295
216.2718523727091,179.9190658759845
218.7761623949624,179.918128704266
221.309470960571,179.917180680655
223.8721138568413,179.9162216794942
226.4644307593134,179.9152515736711
229.0867652767849,179.9142702346015
231.7394649968555,179.9132775322122
234.422881532,179.9122733349239
237.1373705661734,179.9112575096339
239.8832919019571,179.9102299216983
242.6610095082497,179.9091904349139
245.4708915685113,179.9081389115005
248.3133105295654,179.9070752120831
251.1886431509665,179.905999195672
254.0972705549391,179.9049107196455
257.0395782768951,179.9038096397307
260.015956316536,179.9026958099834
263.0267991895471,179.9015690827705
266.07250597989,179.9004293087489
269.1534803927008,179.8992763368463
272.2701308078006,179.8981100142412
275.4228703338261,179.896930186343
278.6121168629866,179.8957366967704
281.8382931264551,179.8945293873321
285.1018267504008,179.8933080980046
288.4031503126706,179.8920726669118
291.7427014001268,179.8908229303034
295.1209226666488,179.8895587225328
298.5382618918064,179.8882798760356
301.9951720402122,179.8869862213072
305.492111321562,179.8856775868801
309.0295432513699,179.8843537993021
312.6079367124065,179.8830146831121
316.2277660168491,179.8816600608175
319.8895109691511,179.8802897528704
323.5936569296397,179.8789035776447
327.3406948788498,179.8775013514105
331.1311214826029,179.8760828883112
334.9654391578396,179.8746480003379
338.8441561392146,179.873196497305
342.7677865464626,179.8717281868246
346.736850452544,179.8702428742818
350.7518739525806,179.8687403628077
354.8133892335882,179.8672204532546
358.9219346450182,179.8656829441684
363.0780547701145,179.8641276317629
367.282300498098,179.8625543098925
371.5352290971861,179.8609627700243
375.8374042884579,179.8593528012111
380.1893963205751,179.8577241900641
384.5917820453677,179.8560767207227
389.0451449942949,179.8544101748275
393.550075455792,179.8527243314911
398.1071705535119,179.8510189672684
402.7170343254739,179.8492938561274
407.3802778041278,179.8475487694189
412.0975190973455,179.8457834758464
416.8693834703508,179.8439977414359
421.6965034285979,179.8421913295037
426.5795188016085,179.8403640006265
431.5190768277813,179.8385155126088
436.5158322401822,179.8366456204506
441.570447353329,179.8347540763159
446.6835921509798,179.832840629499
451.8559443749393,179.8309050263916
457.0881896148922,179.8289470104494
462.3810213992777,179.8269663221577
467.7351412872158,179.8249626989973
473.1512589614983,179.8229358754101
478.6300923226564,179.8208855827628
484.1723675841176,179.8188115493123
489.7788193684647,179.8167135001697
495.450190804809,179.8145911572632
501.1872336272913,179.8124442393019
506.9907082747236,179.8102724617382
512.8613839913844,179.8080755367304
518.8000389289809,179.8058531731043
524.8074602497927,179.803605076315
530.8844442310087,179.8013309484067
537.0317963702734,179.7990304879758
543.2503314924542,179.7967033901278
549.5408738576458,179.7943493464392
555.9042572704251,179.7919680449159
562.3413251903709,179.7895591699521
568.8529308438635,179.7871224022881
575.4399373371793,179.784657418968
582.1032177708942,179.7821638932975
588.843655355612,179.7796414948005
595.6621435290338,179.7770898891744
602.5595860743814,179.7745087382479
609.5368972401932,179.7718976999336
616.5950018615065,179.7692564281847
623.7348354824439,179.7665845729487
630.9573444802182,179.76388178012
638.263486190574,179.7611476914951
645.6542290346812,179.758381944723
653.1305526474983,179.7555841732585
660.6934480076224,179.7527540063134
668.3439175686412,179.7498910688077
676.0829753920087,179.7469949813191
683.9116472814567,179.7440653600337
691.8309709189642,179.7411018166943
699.8419960023016,179.7381039585506
707.9457843841664,179.7350713883047
716.1434102129308,179.7320037040608
724.4359600750192,179.7289004992718
732.8245331389337,179.7257613626828
741.3102413009475,179.7225858782813
749.8942093324862,179.7193736252377
758.5775750292145,179.7161241778525
767.3614893618501,179.712837105498
776.2471166287233,179.7095119725635
785.2356346101038,179.7061483383955
794.3282347243139,179.702745757241
803.5261221856501,179.6993037781876
812.8305161641325,179.6958219451038
822.2426499471048,179.6922997965795
831.7637711027052,179.6887368658642
841.3951416452297,179.6851326808057
851.1380382024115,179.6814867637868
860.9937521846362,179.677798631664
870.9635899561166,179.6740677957012
881.0488730080506,179.6702937615071
891.2509381337825,179.666476028968
901.5711376059943,179.6626140921839
912.0108393559476,179.6587074393993
922.5714271548015,179.6547555529371
933.2543007970299,179.6507579091294
944.0608762859628,179.6467139782484
954.9925860214759,179.6426232244372
966.0508789898538,179.6384851056372
977.2372209558516,179.634299073518
988.5530946569803,179.6300645734052
1000.000000000042,179.6257810442044
1011.579454259941,179.6214479183305
1023.292992280797,179.6170646216303
1035.142166679388,179.6126305733091
1047.128548050944,179.6081451858497
1059.253725177334,179.6036078649396
1071.519305237652,179.5990180093891
1083.92691402125,179.5943750110543
1096.478196143232,179.5896782547538
1109.174815262448,179.5849271181912
1122.018454302011,179.5801209718693
1135.010815672363,179.5752591790094
1148.153621496932,179.5703410954663
1161.448613840392,179.5653660696433
1174.89755493958,179.5603334424067
1188.502227437069,179.5552425469967
1202.264434617464,179.5500927089437
1216.18600064642,179.544883245975
1230.268770812434,179.539613467926
